sender,no_reacts,text,label
$USER0953,0,Asta ne trebuie noua razboi?? SA se duca astia din parlament SA lupte .pe noi timp de 30 de ani nu NEA luat nimeni in seama CA popor.eeee acuma SA se duca mafia din parlament,OTHER
$USER0527,0,Biden trebuia sa se duca in paralel la Moscova. Cu putin noroc Kamala ajungea prima femeie presedinte al SUA. Uraaaa! E o tipa faina! Datorita voturilor pentru ea a castigat tataie!,OTHER
$USER0413,0,DAAA PREȘEDINTELE AMERICAN ARE MULTĂ TREABĂ.SA ANGAJAT !,OTHER
$USER2419,0,Nu acept să hrănească sataniști cu sînge uman închideți porțile romîniei și mîna cărbuni păduri munca obligatoriu pentru Romania și fără clanuri mafiote,ABUSE
$USER0208,0,"Stratu Simona Maria dupa ce ca esti aroganta te mai dai si desteapta , se scrie ploua nu ploaie.",OTHER
$USER0246,0,Sandra Forje hai să fim serioși cu un nebun nu te pui ăsta vrea să ocupe toată Europa ca Hitler,OTHER
$USER0453,0,"SUA și UE ne subjuga, afară cu ei ! Nu ne amenință nimeni dacă suntem neutri ! Dacă hotărăsc să atace Rusia din România vom avea probleme !",OTHER
$USER1323,1,Băi tv de căcat,INSULT
$USER0125,0,UE SI NATO SINT CRIMINALI ACESTUI RAZBOI.,OTHER
$USER0827,1,Bai zici că e la noi deja lupta pornită așa vorbiți,OTHER
$USER1794,0,Sa va ajute Dumnezeu ca sa invingeti!!!! Pace! Pace!,OTHER
$USER3276,0,Iarăși terminata asta de Lili?,INSULT
$USER1704,3,Unde este AUR de ce nu se alatura poporului rusine tradatorilor.,OTHER
$USER4003,0,George Simion hai sictir,INSULT
$USER1215,0,Oameni buni in strada ca nu mai tine.,OTHER
$USER1499,0,Bravo Domnul Luis LAZARUS.,OTHER
$USER1758,0,In Ucraina se fabrică arme biologice,OTHER
$USER1818,3,Asta ii proasta rau,INSULT
$USER1060,0,Te apreciem mult George ajutane....,OTHER
$USER4185,0,Anjura.si.vorbeste.numai.panaramele.prost.nu.crede.ce.ne.asteapta.vaide.capu.lor,ABUSE
$USER1724,0,"Iohannis Arafat,Ciuca,etcdu-te-n p,,,da ma-ti",ABUSE
$USER1440,0,Parinte te-ai vindut,OTHER
$USER3610,0,"Du-te ba dreaku la Moskova, ai vazut ce de libertate au aia?",PROFANITY
$USER1446,0,Domnule Terhes deja ma superi!,OTHER
$USER0084,0,"DE CE AU BĂGAT MORȚII IN SACI NEGRI, STRANUTAU ȘI SĂREA VIRUSUL PE CEI DIN JUR??????",OTHER
$USER1383,4,"Terhes, tu-ai dat arama pe fata, Bidonule!!! Ma insel, sau ai cetatenie Americana?",INSULT
$USER1418,0,Lazarus părerea me personală ar fi să îți schimbi meseria,OTHER
$USER1046,0,Ucraina nu are granițele delimitate la ONU bă nefericitule,INSULT
$USER3736,0,Jigodia statului bugetar .....jandarmeria și poliția comunistă.....abuz de putere 2 anii,ABUSE
$USER0885,0,"CINE, E TAMPITUL",INSULT
$USER0638,0,In anii 40 ??? Iar incepi cu anii 40 ??? Are placa sant ?,OTHER
$USER4049,0,Jegoși de jandarmi,ABUSE
$USER0012,0,Si Stolojan a lucrat la Banca Mondiala si nu cred ca este strain de ceea ce se-ntampla astazi!,OTHER
$USER1303,1,Pe fermierul mic roman sa l pupi tu direct în cur!,INSULT
$USER1311,1,An război sa meargă hoți din parlament iei au furat tara și ei s-o apere,OTHER
$USER0823,1,"Lavinia Turcu Toți greșim,nu sunteți singura, eu vam spus ca să știți!",OTHER
$USER1459,0,A greșit Terheș,OTHER
$USER2794,2,Trei rahați alterati!,INSULT
$USER1326,0,Satana vrea să pornească al treilea război mondial,PROFANITY
$USER0525,0,Nu mai vb urat cei care sunteti in Live cereti NEUTRALITATE si PACE cu toti poate o sa ne auda si vocea poporului,OTHER
$USER0691,0,Lasa ne Neamtule stim din ce ceomota faci parte,OTHER
$USER0005,0,Doamne ajuta sa fim neutrii. Multumim pt tot ce facefi!,OTHER
$USER1319,1,Ei au luat decât BANI !,OTHER
$USER1770,1,"Roxana Anghel nu intrăm, stați liniștită! Zelenski deja a anunțat că e de acord cu toate cerințele impuse de Rusia!",OTHER
$USER1448,0,"TERHES, NATO SE DIZOLVA,UE SE DIZOLVA CE DRACU AI SA FACI?!!!VINE PUTIN DUPA TINE",PROFANITY
$USER0100,0,Sa ma ierte Dumnezeu greu era atunci comunism nenorocit de la 89 tot rau numai guverne false au vandut tara,INSULT
$USER1605,0,Încă ma minunez cât de prosti pot fi unii.....dar se simt bine asa....,INSULT
$USER1771,0,La multi ani !!Noi vrem pace nenorociti vor sa ne omoare cu planurile lor de evrei,INSULT
$USER0601,0,LA NOI SE AUDE BINE !,OTHER
$USER1002,0,SRI - Serviciul Român de Informații,OTHER
$USER0084,3,PUNEȚI MÂNA ȘI CITIȚI CA ĂSTA A STAT 17 ANI IN SUA,OTHER
$USER0307,0,Ce nevoie are o Kamila de vaccin,OTHER
$USER0500,0,"Ce comentarii, să ne ferească Dumnezeu de inteligența pe care n-o aveți.",OTHER
$USER0909,0,Bau bau Hau hau Și din 1 iulie vor să facă vacccc obligatorie în UE!!,OTHER
$USER1373,0,Istoria a fost scrisa la fel cu va fi asta de astazi ? deci ma pot gandi la asa ceva nu ? in moment ce sunteti facut 'terci' de propriile noastre televiziuni !,OTHER
$USER1770,0,"Bă sulă, dacă intrăm în război o să mai lucrezi la mă-ta la coada vacii.",ABUSE
$USER0621,0,"Dle. Chitic atenție, e un live… conduceti cu prudenta.",OTHER
$USER1394,0,Rusia are dreptate,OTHER
$USER0793,2,Neutralitate!!!,OTHER
$USER3967,0,Unda sta arahat?,INSULT
$USER0283,1,Iar e schiflosita asta...mincinoșii astia..panica o băgați voi curvelor . . V as aresta pe toți...,ABUSE
$USER0492,0,Numai băgați în seamă idioții,INSULT
$USER1393,0,În timpul lui RSR cine a făcut armata a jurat RSR ului pentru apărarea tarii dar pt apărare numa dar nu pt atacarea .,OTHER
$USER3743,0,Ești un bou nocturn,INSULT
$USER3452,0,Jandarmii idioți !!,INSULT
$USER1162,1,Suntem in mare pericol,OTHER
$USER2026,1,sa il bagi lui mata prostane,ABUSE
$USER0221,0,Cum te-au obligat ? Ți-au pus pistolul la tâmplă ???,OTHER
$USER0654,0,Domnu` Lazarus discuția se învârte în jurul cozi.,OTHER
$USER1422,0,"CE SINTETI PROSTI,CE VRETI SA DESPARA RUSSIA",INSULT
$USER1907,0,"Oameni buni treziți-vă odată ca acest NAZIST nenorocit ne vrea în război, la pușcărie cu el și cu acest guvern slugarnic Ocultei Mondiale .",ABUSE
$USER1179,1,"Va fi razboiul preturilor, asta e clar!!!",OTHER
$USER1527,0,"Vrem PACE, NU RAZBOI !",OTHER
$USER0153,0,Rusia nu o să atace niciodată convențional România!,OTHER
$USER1645,0,La Multi Ani cu Sanatate si Spor la liberté d’expression de Victorie,OTHER
$USER1046,0,Aham...ce păcălici CIA,OTHER
$USER1737,0,"Bucureștiul în stradă , nu va pasă?",OTHER
$USER0397,2,"pune Romania pe harta? O sterge, viermi tradatori de neam!",ABUSE
$USER1034,4,Sluga americanilor! Trepadus vandut! asta chiar crede ca toti romanii sunt idioti? Un marsav!,ABUSE
$USER0027,3,DOMNULE TERHEȘ TU ITI DAI SEAMA CE VORBEȘTI ?! PROPUI SA NE IMPLICAM IN VREUN FEL IN ACEST RĂZBOI PROVOCIND AL TREILE RĂZBOI MONDIAL ?!,OTHER
$USER0145,0,Da Unguri nus pe aproape da ai doare an bască de América,OTHER
$USER1216,0,PSD -ul a început să apuna demult ...cine ii mai crede,OTHER
$USER1285,1,"Zelenski a izgonit populatia din tara cu razboiul iar profesorul analfabet Dancu cu frica de razboi ,dictatura militara foamete si frig!",INSULT
$USER1156,0,Primi sa fie copii parlamentarilor și apoi celalti,OTHER
$USER1644,0,"PACE,PACE PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE, PACE PACE",OTHER
$USER1307,0,În criză am fost din totdeauna,OTHER
$USER1046,0,Luis uiți că și tu ai spus când erai la Inedit TV că Simion e cuplat la servicii,OTHER
$USER1820,0,Neamestecul in treburile interne ale altor state!!!! ROMANIA -NEUTRĂ,OTHER
$USER1373,0,"SI AMERICA CE A FACUT MAI NENE ? LASO DARQ, RUSIA ACUM INTOARCE PAMANTUL PE DOS ? DAR CATE RAZBOAIE A PURTAT ? AMERICA CAND A INVADAT YUGOSLAVIA NU A MAI FOST AMENINTARE PENTRU ROMANIA ?",PROFANITY
$USER1682,0,Aglaia Ionescu așa merită,OTHER
$USER3214,0,"Pentru ce dracul să îi ea le trebuie să ne bage pe noi în război, noi fim neutrii",PROFANITY
$USER0987,0,Păi sunt plătiți bine trăiesc bine porci,INSULT
$USER0357,0,"Doi lîngăi cerșesc un ciolan,",INSULT
$USER4254,0,Taci din gura proasta lumi,INSULT
$USER0747,0,"Și cine , cum să știe istorie , când analfabeți funcționali au scos istoria din școli !!!",INSULT
$USER0104,0,Nu are |P|utin nicio justificare. Dar de ce acum? De ce nu s-a rezolvat pasnic?,OTHER
$USER2245,1,Da ce crezi ca moldovenii ne considera fratii lor?? Si ca ei vor sa fie din nou a Romaniei?? Stau acolo ca viermele in hrean sint incredibil de tifnosi,ABUSE
$USER0211,0,Vă felicit pe amândoi!,OTHER
$USER1459,0,Obama alt criminal,OTHER
$USER0151,0,Ne am lămurit si cu terhes,OTHER
$USER1365,0,"Războiul nostru al Romanilor e nenorocirea de stres ,Eu nu mai dorm !Am început s ma comport ca o nebuna !Lasa-ti dracu istoria !Vorbiți de pace mai mult",PROFANITY
$USER1824,1,Dute-n gâtu măti fe pupincurist și coadă de topor.,ABUSE
$USER0904,3,Mai puteți să respirați în acel studio?! Cu atâta porcii acolo mă gândesc că este foarte grava situația.,INSULT
$USER0311,0,Televiziunea atrage razboiul,OTHER
$USER0526,0,Ba esti nebun ca ia La razboi,OTHER
$USER1451,0,"V.ati îndepărtat de subiect, Se vede cu ochiul liber cum evitați să mai vorbiți de plandemie.Nu știu ce s.a întâmplat de v.ati schimbat așa",OTHER
$USER1381,2,"De 10 ani România este în UE și NATO. Ce am,, câștigat,,? S au furat tot din țara asta!",OTHER
$USER0300,0,America distruge europa !,OTHER
$USER1588,0,"Abia acum spuneți adevărul ,da majoritatea românilor sunt proști",INSULT
$USER1260,0,STOP draftul! Vrem pace!!!,OTHER
$USER1323,1,Măi analiști p...l tot cu manipularea ați rămas,INSULT
$USER0607,0,"Cel mai bine a explicat Prof Gica Manole pe dosarul zilei ""razboiul din care nimeni nu invata nimic"".",OTHER
$USER0079,0,Myryam Myryam da doar ca nu mai ai voie sa traiesti...,OTHER
$USER1459,0,"Nu vine nici un rus ,prietene",OTHER
$USER0302,0,Mă sunteți nebuni sau proști,INSULT
$USER1699,0,Restul doamna Șoseaua la multi ani de ziua femeii,OTHER
$USER2928,3,Sa știți ca în Constanța sunt mulți prosti care poarta masca,INSULT
$USER0546,0,"Nu are ce cauta ,nu e o onoare ca a venit.Nu vă este rușine?",OTHER
$USER2767,0,Fa bine dute dracu,ABUSE
$USER1197,1,Toți cei care au furat pina acum și au afaceri și finanțe trebuie să își apere singuri România să lupte cu inamicul,OTHER
$USER1719,0,Bravo Diana!!!!!,OTHER
$USER0963,0,"Nu le pasa lor daca ataca tari precum Romania, Bulgaria.",OTHER
$USER0335,0,Imbracata in NEGRU tine DOLIU .........,OTHER
$USER1936,0,Iohannis este Satana cu chip uman.,ABUSE
$USER3687,3,Jandarmi sa se ducă la război ca sunt grași ca niște porci,INSULT
$USER0950,0,România este in curul gol! Dar avem NATO!,INSULT
$USER0422,0,La putin nu mergi sa ai faci un oral sa sugi putin nucleară,ABUSE
$USER0110,0,PPE este dezastrul nației noastre.,OTHER
$USER0638,0,Nostradamus ?????,OTHER
$USER0080,0,VOTEZ PREȘEDINTELE ROMÂNIEI PE ȘOȘOACĂ FELICITĂRI,OTHER
$USER1761,0,Asai au votat vor să ne bage în război..,OTHER
$USER1681,0,Jos criminali Rominiei,OTHER
$USER0856,0,De ce BBC & SKY News nu aminteste nimic de Romania ca ar ajuta in vreun fel Refugiati .,OTHER
$USER0160,3,De laboratoarele descoperite ce părere aveți? Finanțate de americani.,OTHER
$USER1736,0,Voi la conducere.,OTHER
$USER0058,0,Vrem pace nu Razboi,OTHER
$USER1459,0,Decăt guvernul mondial mai bine să vină Putin să vă dea cu capul de toți pereții pănă vă reveniți la realitate,OTHER
$USER1459,0,Nu distribui nici eu,OTHER
$USER0010,0,"Fă și tu la fel, papagalule !",INSULT
$USER0646,0,neamtule iesi afară ca spui numai minciuni,OTHER
$USER1490,0,"Buna seara domnul Lazarus, ne-au jupuiat si pielea de pe noi, de prosti ce suntem!",INSULT
$USER0662,0,Ciao Luis rămâi sănătos cu Neamnțu....sincer sunt sătul de Nemți!,OTHER
$USER0508,0,Neutralitate ! Neutralitate !,OTHER
$USER0895,1,Sa vezi acum la asta care stie pe unde creste petrolul,OTHER
$USER0136,2,Nici eu.Era cu tărie dar ne ajungea.Tot ce a facut a fost ptr a plății datoriile Ceausescu a rămas o Țară ca o floare în urma lui dar in cativa ani au vândut o.,OTHER
$USER1693,0,Armata și jandarmii să se alăture poporului ca va vor trimite la razboi,OTHER
$USER3250,0,"Romanii pleaca,,apoi aveti pretentii sa se intoarca pt recrutare,,va veni dracu,,diaspora nu se intiarce pt curu vostru,,,",PROFANITY
$USER2661,1,"Nu fiți nebuni mă sa ne dați arme că iese o lovitură de stat, mamă mamă. Mai du-vă dracu cu războiul vostru",ABUSE
$USER0240,2,Trupele de ocupație????? Care semnal???????????,OTHER
$USER0074,0,Dumnezeu să te protejeze la tot pasul,OTHER
$USER0512,0,"Numai golani la primirea distinsei doamne, bineinteles slugarnici tradatori",ABUSE
$USER0576,0,Ne trebuie necesar ANFIBI subacvatice da împotriva apărări și spre atac către Ruși,OTHER
$USER0104,0,"Aoleoooo, orgoliiiiiiii",OTHER
$USER0879,0,Putin a omorât virusul ucigaș !?,OTHER
$USER1730,0,DOAMNA SOSOACA NU ANTELEG ASTIA CARE CONDUC ROMANIA TREBUIE SCOSI AFARA CU FORTA SI PRELUATI DUMNEAVOASTRA PUTEREAAAA REVOLUTIEEE,OTHER
$USER1177,1,"Mai schimba/ți ochelarii , ca parca ești baba-Cloanța !",INSULT
$USER0938,0,Ai sonorul slab,OTHER
$USER1243,1,Ați spus că așa e în democrație. Dar în democrație se ține cont de nevoile românilor!,OTHER
$USER0059,0,ATUNCI STII CEVA .SPUNE ADEVARUL .....ORI NU TII CU ROMANIA,OTHER
$USER2417,0,Prosti penelistii și răi,INSULT
$USER0079,0,Ely Sint dar biden cum e? Demn de incredere? Wtf??? Chiar ne crede prosti pe toti?,OTHER
$USER0120,0,FELICITĂRI AURLUAN pentru deconspirarea trupelor naziste Azov !,OTHER
$USER1448,6,TERHES DUTE DA- TE CU CAPUL DE PERETI PÂNĂ CÂND PIERE SATANA DIN TINE,ABUSE
$USER0400,0,"Da nenorociți,și corupti întrerupt distribuirea emisiuni.Sintem cenzurati.",INSULT
$USER1664,0,Huuuuu Alina Gheorghiu,OTHER
$USER0345,0,"Faceti plecaciuni, slugarnicilor!",ABUSE
$USER0399,0,Tot ie amabil Iohanis și iute cu țiganca ie forte activ,ABUSE
$USER0081,2,Doar Ana-Maria Gavrilă de la AUR este prezentă!,OTHER
$USER0333,0,Toți Magnați sunt Sataniști sunt controlați de Satana,ABUSE
$USER1592,0,Emilian Dragulin dute pana acum trebuia sa iesi in str,OTHER
$USER0283,2,Liliana du-te și pupo-n cur ...,INSULT
$USER3638,0,Jos guvernul de cacat uuuuuuu,INSULT
$USER0389,0,Iautel și pe nea câțù,OTHER
$USER0671,0,Pai nu ia ajutat și pe sârbi și pe Sirieni,OTHER
$USER0745,0,"Dl-ului Neamțu, îi stau în gât puii și carnea de porc din magazine, merge la vânătoare, să facă crime!",OTHER
$USER4134,0,IOHANNISE NEAMT IMPUTIT ..VENIM SI TE ARESTAM!!,ABUSE
$USER1128,0,Munteanu Valentin să-ți luam toții morții in pula.,ABUSE
$USER0400,0,Vasile Azoiti Taci dracu din gura.Ca habar nu ai sa faci un comentariu.,PROFANITY
$USER4294,0,Am văzut și noi prosti a asta,INSULT
$USER0671,0,Sper sa nu fac pușcărie acuma că am vorbit urat la adresa lui dar e un sclav ordinar . Care crede că dacă a citit trei cărți se numește filozof,ABUSE
$USER0551,3,Bunā seara! .....FORTA PUT1N ....Mā kk in mecla lui Z3l3nski!,INSULT
$USER0037,2,Criminali económici sā plateascā!,OTHER
$USER0199,0,File de la Pfizer 50k,OTHER
$USER0086,0,Corect am documentar tradus din limba germana cine doreste mai multe informatii,OTHER
$USER1095,0,Eu am o întrebare cum de a acceptat să intre live cu tine????,OTHER
$USER0646,0,Nu este un evreu si un dansator pe tocuri,OTHER
$USER0095,9,America=cuibul dracilor,ABUSE
$USER1467,0,Posibil Putin să facă parte din planul jegos al globaliștilor.,OTHER
$USER0833,1,Îl da și îl baga și 2 m în pamant,OTHER
$USER0869,1,"E pe lista iepurașilor Și Chirieac, Vișan, Gâdea...",OTHER
$USER3678,0,Jos gunoaiele din guvern,ABUSE
$USER1852,0,Vaccinati cu ce????,OTHER
$USER0586,0,Felicitări pentru emisiune,OTHER
$USER4056,0,Snt lingăi lui iuhanis pupat in cur de trădătorii țării,INSULT
$USER1372,0,"Rahat, Germania nu te obliga, tu te uiti la TV",OTHER
$USER1649,1,Dumnezeu sa aduca pace si lumina in lume !!!,OTHER
$USER1213,0,Nu e nevoie de proiectul asta nazist!!!!,ABUSE
$USER1762,0,"Bulă, SICTIR. Mars la somn",INSULT
$USER0493,0,Chiriac taci rahatule mincinos,INSULT
$USER2500,0,Mai ales martalogul de chiriac,INSULT
$USER1267,0,Tradatori nenorociti iară faceți jocurile ocultei mondiale pe spatele poporului,INSULT
$USER0525,2,Vrem NEUTRALITATE si PACE .Nu vrem RAZBOI . Opriti RAZBOIUL,OTHER
$USER0515,0,"Te rog vino dupa mine , din sardegna oristano , raman fără picioare coloana gura esofag , 11 ani un cur 9 în articulati , simt ca o pierd acum picioare și coloana",OTHER
$USER1717,0,IESITI IN STRADA DRAGI BUCURESTENI CA NENOROCITII NE TRIMIT COPII LA RAZBOI,INSULT
$USER1326,0,România este demult vândută Europei,OTHER
$USER1361,0,Care covid domnule cînd la bruxel se spala bani.murdari Ursula este una dintre ele. Hoață dracu aia trebuie eliminata și omorita,ABUSE
$USER1393,0,Granițele se desenează în Versailles,OTHER
$USER1718,0,Trebuie intrat peste ei caci asa ei fac tot ce vor,OTHER
$USER1785,0,"Bravo,d le Angelo",OTHER
$USER0246,0,Comentați aiurea și dacă vine rusu peste voi vă căcați pe voi,INSULT
$USER1536,0,Numai prostii accepta tot...si asta au facut.,INSULT
$USER0114,0,"Alina Macsim toți sunt criminali ….. TOȚI !!!!!!nu sunt pt noi niciunul , nu ca dați energia lor căci sunt toți vampiri din păcăte ,,,,sorry",INSULT
$USER0203,5,"Baaaai, Ceaușescu era mic copil ! Ce lingăi ați ajuns !",INSULT
$USER3455,0,"Hai marș dacă nu i ți plac oamenii,du te unde este de tine",INSULT
$USER0241,5,Începe DRESAJUL,OTHER
$USER0356,2,NEUTRALITATEEEEEEEEE,OTHER
$USER0967,0,SCUTUL NU FUCTIONEAZA ASA CA NU ARE CIINE SA NE APERE!,OTHER
$USER0279,0,"Aaaa şi tu , inteligentule , scrii de la muncă ?",OTHER
$USER0145,0,Dacă borbandat si Rusi ca Americani an 24 de ore 48 se rezolva problema dar ei nu are treabă cu civili cu mafiea Oculta Satanica,ABUSE
$USER1370,0,"Haide pa că mi-am răpit destul timp ptr. o păpușă masonica ca tine ! Noapte bună popor talentat, te-am pupat...",OTHER
$USER3642,0,iesiti cat mai multi in strada Altfel nu se rezolva nimic.PE EI SI PE MAMA LOR DE HOȚI. Felicitari,ABUSE
$USER0626,0,Diplome pe bani totul pe bani,OTHER
$USER0180,0,Se repetă istoria!!,OTHER
$USER0897,0,A tunat si a adunat invitatii in emisiune,OTHER
$USER0792,1,NEUTRALITATE!!!,OTHER
$USER3869,0,"Copii voștri vor muri pentru boul de iohanis, ieșiți in strada",INSULT
$USER1346,0,"Ueee e duar o adunătură de naziști, Nürnberg a fost o minciuna globală!?!! Criminalii de război au fost iertați pt ca nu ar mai fi existat Bosch, Pfizer, etc",ABUSE
$USER1063,0,"de ce de fiecara data la miting,ati tras oamenii inapoi?",OTHER
$USER1238,0,Pace nebunie mare in tara asa de ziua femeii hu hu mor cu voi de git fara sa va atingeti de copii nostri,OTHER
$USER0084,0,"TOȚI AVEM PERMISE PORT ARMA ȘI ARME, MAI RĂU CA IN SUA",OTHER
$USER0622,2,FELICITÅRI domnului Chitic!,OTHER
$USER1150,0,REVIN LA MULTI ANI ASA AM GNDIT SI EU CE SPUNTI,OTHER
$USER0720,0,AI VĂZUT CEZAR CUM AI SPUS ADEVĂRUL ÎN NUMELE NOSTRU CEI CE SUNTEM PLECAȚI DIN ȚARĂ. NU NE PLACE ȚARA ACUMA.,OTHER
$USER3860,0,Jandarmii pulii zdrențele dracu și mai ne vor în război să apărăm tara care tară tara jandarmii lor jos guvernul cu tot cu iohanis,ABUSE
$USER1050,0,Unde ai lucrat ?,OTHER
$USER0382,0,"Marș, FMM ! Jigodie ce ești ! Duceți toate războaiele pe alte teritorii, niciodată la voi acasă ! Afară din România ! IMPERIALISTILOR !",ABUSE
